Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,110208,2011-02-08,20601,CBT,0,20,585970,14416,70722,8944,302109,157497,52688,38888,103234,7260,31970,30056,40,456315,430441,129655,155529,25447.0,-891.0,-8723.0,2979.0,2018.0,8536.0,-1540.0,9736.0,5018.0,1357.0,6689.0,6667.0,40.0,20388.0,14334.0,5059.0,11113.0,100,2.5,12.1,1.5,51.6,26.9,9.0,6.6,17.6,1.2,5.5,5.1,0.0,77.9,73.5,22.1,26.5,156,9.0,16.0,6.0,42.0,24.0,34.0,19.0,35.0,18.0,5.0,6.0,,104,111,21.4,16.9,32.5,26.7,18.9,15.8,29.0,25.1,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,110215,2011-02-15,20601,CBT,0,20,591848,15317,87147,9647,329048,146770,43511,31217,104168,5487,28159,32305,1027,463413,430062,128435,161786,5878.0,901.0,16425.0,703.0,26939.0,-10727.0,-9177.0,-7671.0,934.0,-1773.0,-3811.0,2249.0,987.0,7098.0,-379.0,-1220.0,6257.0,100,2.6,14.7,1.6,55.6,24.8,7.4,5.3,17.6,0.9,4.8,5.5,0.2,78.3,72.7,21.7,27.3,156,9.0,17.0,9.0,44.0,24.0,37.0,19.0,31.0,18.0,4.0,8.0,,110,112,22.8,16.6,33.8,26.6,20.8,15.9,30.9,25.5,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,110222,2011-02-22,20601,CBT,0,20,665717,15011,100984,26708,321174,137101,50600,40599,116838,16270,24611,39210,2716,497689,490427,168028,175290,73869.0,-306.0,13837.0,17061.0,-7874.0,-9669.0,7089.0,9382.0,12670.0,10783.0,-3548.0,6905.0,1689.0,34276.0,60365.0,39593.0,13504.0,100,2.3,15.2,4.0,48.2,20.6,7.6,6.1,17.6,2.4,3.7,5.9,0.4,74.8,73.7,25.2,26.3,143,5.0,18.0,9.0,40.0,21.0,34.0,15.0,27.0,15.0,6.0,10.0,4.0,99,106,20.2,16.0,30.2,25.3,18.2,15.1,27.4,23.4,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,110301,2011-03-01,20601,CBT,0,20,664755,13955,97327,22741,318376,145027,44341,82784,129692,23143,20826,46096,0,526166,508367,138589,156388,-962.0,-1056.0,-3657.0,-3967.0,-2798.0,7926.0,-6259.0,42185.0,12854.0,6873.0,-3785.0,6886.0,-2716.0,28477.0,17940.0,-29439.0,-18902.0,100,2.1,14.6,3.4,47.9,21.8,6.7,12.5,19.5,3.5,3.1,6.9,0.0,79.2,76.5,20.8,23.5,151,8.0,19.0,13.0,41.0,20.0,30.0,19.0,30.0,10.0,,11.0,0.0,99,105,20.6,18.0,32.6,27.8,18.6,16.7,30.1,25.8,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,110308,2011-03-08,20601,CBT,0,20,622337,21041,78443,10355,304098,155595,51971,73185,120835,5196,20826,40471,0,486672,462866,135665,159471,-42418.0,7086.0,-18884.0,-12386.0,-14278.0,10568.0,7630.0,-9599.0,-8857.0,-17947.0,0.0,-5625.0,0.0,-39494.0,-45501.0,-2924.0,3083.0,100,3.4,12.6,1.7,48.9,25.0,8.4,11.8,19.4,0.8,3.3,6.5,0.0,78.2,74.4,21.8,25.6,151,8.0,17.0,8.0,42.0,22.0,30.0,19.0,31.0,9.0,,9.0,0.0,95,103,20.4,18.1,32.3,29.5,18.3,17.8,29.3,28.4,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,110315,2011-03-15,20601,CBT,0,20,596535,16068,82833,4802,306376,150343,55478,56301,106250,5528,18734,45617,0,463287,450851,133248,145684,-25802.0,-4973.0,4390.0,-5553.0,2278.0,-5252.0,3507.0,-16884.0,-14585.0,332.0,-2092.0,5146.0,0.0,-23385.0,-12015.0,-2417.0,-13787.0,100,2.7,13.9,0.8,51.4,25.2,9.3,9.4,17.8,0.9,3.1,7.6,0.0,77.7,75.6,22.3,24.4,154,11.0,18.0,5.0,44.0,20.0,28.0,20.0,28.0,9.0,4.0,9.0,0.0,98,98,19.7,17.9,30.3,29.0,17.1,17.9,26.8,27.5,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,110322,2011-03-22,20601,CBT,0,20,597795,16214,89304,3389,294081,151513,57986,70700,88924,5010,17493,54343,0,464873,450469,132922,147326,1260.0,146.0,6471.0,-1413.0,-12295.0,1170.0,2508.0,14399.0,-17326.0,-518.0,-1241.0,8726.0,0.0,1586.0,-382.0,-326.0,1642.0,100,2.7,14.9,0.6,49.2,25.3,9.7,11.8,14.9,0.8,2.9,9.1,0.0,77.8,75.4,22.2,24.6,154,9.0,22.0,,43.0,22.0,29.0,24.0,22.0,10.0,6.0,6.0,0.0,100,96,19.6,19.1,32.6,30.0,18.4,18.6,29.0,27.8,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,110329,2011-03-29,20601,CBT,0,20,590910,15458,78160,3355,280173,154976,58224,77199,78673,4942,17183,53420,0,456534,431750,134376,159160,-6885.0,-756.0,-11144.0,-34.0,-13908.0,3463.0,238.0,6499.0,-10251.0,-68.0,-310.0,-923.0,0.0,-8339.0,-18719.0,1454.0,11834.0,100,2.6,13.2,0.6,47.4,26.2,9.9,13.1,13.3,0.8,2.9,9.0,0.0,77.3,73.1,22.7,26.9,141,8.0,16.0,,41.0,22.0,29.0,24.0,18.0,9.0,6.0,6.0,0.0,96,86,19.2,19.5,32.2,30.4,18.8,18.4,29.3,28.2,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,110405,2011-04-05,20601,CBT,0,20,593161,23556,52485,5200,283892,154180,59367,67063,99814,5972,19205,53676,0,464255,430694,128906,162467,2251.0,8098.0,-25675.0,1845.0,3719.0,-796.0,1143.0,-10136.0,21141.0,1030.0,2022.0,256.0,0.0,7721.0,-1056.0,-5470.0,3307.0,100,4.0,8.8,0.9,47.9,26.0,10.0,11.3,16.8,1.0,3.2,9.0,0.0,78.3,72.6,21.7,27.4,156,10.0,15.0,4.0,45.0,22.0,30.0,22.0,31.0,9.0,4.0,7.0,0.0,97,102,19.1,18.5,31.1,28.6,18.5,17.3,28.7,26.6,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,110412,2011-04-12,20601,CBT,0,20,562684,21913,43920,9581,270926,145666,58130,20045,81747,14758,19268,45927,0,414621,399729,148063,162955,-30477.0,-1643.0,-8565.0,4381.0,-12966.0,-8514.0,-1237.0,-47018.0,-18067.0,8786.0,63.0,-7749.0,0.0,-49634.0,-30965.0,19157.0,488.0,100,3.9,7.8,1.7,48.1,25.9,10.3,3.6,14.5,2.6,3.4,8.2,0.0,73.7,71.0,26.3,29.0,143,9.0,13.0,9.0,42.0,23.0,30.0,19.0,25.0,13.0,4.0,8.0,0.0,94,101,19.5,17.5,31.2,27.4,19.0,16.1,27.9,24.8,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,110419,2011-04-19,20601,CBT,0,20,561681,6924,52026,7466,278902,147498,64346,50877,80121,8490,15330,48871,0,432335,408818,129346,152863,-1003.0,-14989.0,8106.0,-2115.0,7976.0,1832.0,6216.0,30832.0,-1626.0,-6268.0,-3938.0,2944.0,0.0,17714.0,9089.0,-18717.0,-10092.0,100,1.2,9.3,1.3,49.7,26.3,11.5,9.1,14.3,1.5,2.7,8.7,0.0,77.0,72.8,23.0,27.2,150,6.0,15.0,6.0,43.0,22.0,33.0,26.0,26.0,17.0,,9.0,0.0,101,105,20.2,17.3,31.7,27.0,19.3,16.0,28.9,25.0,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,110426,2011-04-26,20601,CBT,0,20,575695,4613,61386,7413,272143,148926,62864,65847,95509,6653,15369,50191,64,434966,433006,140729,142689,14014.0,-2311.0,9360.0,-53.0,-6759.0,1428.0,-1482.0,14970.0,15388.0,-1837.0,39.0,1320.0,64.0,2631.0,24188.0,11383.0,-10174.0,100,0.8,10.7,1.3,47.3,25.9,10.9,11.4,16.6,1.2,2.7,8.7,0.0,75.6,75.2,24.4,24.8,144,6.0,15.0,8.0,41.0,22.0,33.0,26.0,21.0,17.0,4.0,9.0,,99,104,19.4,19.1,31.4,29.1,18.7,17.8,28.9,27.4,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,110503,2011-05-03,20601,CBT,0,20,607225,5133,71924,5662,263487,139266,67969,87869,118919,7852,15161,48754,218,453351,460564,153874,146661,31530.0,520.0,10538.0,-1751.0,-8656.0,-9660.0,5105.0,22022.0,23410.0,1199.0,-208.0,-1437.0,154.0,18385.0,27558.0,13145.0,3972.0,100,0.8,11.8,0.9,43.4,22.9,11.2,14.5,19.6,1.3,2.5,8.0,0.0,74.7,75.8,25.3,24.2,150,7.0,15.0,10.0,43.0,20.0,32.0,27.0,26.0,19.0,5.0,7.0,,107,106,21.2,20.3,31.3,30.9,20.7,19.5,29.4,29.2,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,110510,2011-05-10,20601,CBT,0,20,660636,10431,87871,4457,276894,146633,69065,107569,128630,15442,15139,61955,0,498997,514053,161639,146583,53411.0,5298.0,15947.0,-1205.0,13407.0,7367.0,1096.0,19700.0,9711.0,7590.0,-22.0,13201.0,-218.0,45646.0,53489.0,7765.0,-78.0,100,1.6,13.3,0.7,41.9,22.2,10.5,16.3,19.5,2.3,2.3,9.4,0.0,75.5,77.8,24.5,22.2,156,6.0,20.0,10.0,41.0,21.0,35.0,26.0,30.0,17.0,4.0,8.0,0.0,105,113,20.0,21.5,31.7,31.7,20.0,20.8,30.4,29.7,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,110517,2011-05-17,20601,CBT,0,20,721053,17078,99801,8549,298671,157464,68436,118028,142910,23840,14920,69224,480,550002,570704,171051,150349,60417.0,6647.0,11930.0,4092.0,21777.0,10831.0,-629.0,10459.0,14280.0,8398.0,-219.0,7269.0,480.0,51005.0,56651.0,9412.0,3766.0,100,2.4,13.8,1.2,41.4,21.8,9.5,16.4,19.8,3.3,2.1,9.6,0.1,76.3,79.1,23.7,20.9,167,11.0,19.0,9.0,41.0,22.0,36.0,27.0,31.0,21.0,4.0,10.0,,114,121,20.5,19.9,31.4,29.7,20.5,19.2,30.1,27.4,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,110524,2011-05-24,20601,CBT,0,20,774703,15760,109234,41213,299476,146285,74663,116274,133574,30187,17255,81680,3952,598780,620788,175923,153915,53650.0,-1318.0,9433.0,32664.0,805.0,-11179.0,6227.0,-1754.0,-9336.0,6347.0,2335.0,12456.0,3472.0,48778.0,50084.0,4872.0,3566.0,100,2.0,14.1,5.3,38.7,18.9,9.6,15.0,17.2,3.9,2.2,10.5,0.5,77.3,80.1,22.7,19.9,158,10.0,18.0,11.0,39.0,21.0,35.0,25.0,30.0,19.0,,12.0,,108,117,19.5,21.2,30.0,31.3,19.4,18.7,29.1,26.6,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,110531,2011-05-31,20601,CBT,0,20,740953,13362,104533,15830,292181,145982,71178,117541,130111,38518,17309,85167,1602,567521,592921,173432,148032,-33750.0,-2398.0,-4701.0,-25383.0,-7295.0,-303.0,-3485.0,1267.0,-3463.0,8331.0,54.0,3487.0,-2350.0,-31259.0,-27867.0,-2491.0,-5883.0,100,1.8,14.1,2.1,39.4,19.7,9.6,15.9,17.6,5.2,2.3,11.5,0.2,76.6,80.0,23.4,20.0,158,8.0,16.0,11.0,40.0,22.0,35.0,24.0,33.0,10.0,4.0,11.0,,104,111,20.4,20.1,31.5,31.0,20.3,18.7,29.7,26.9,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,110607,2011-06-07,20601,CBT,0,20,691900,14894,104810,7993,284153,141688,75592,101665,117647,20656,17308,80343,4000,526261,552729,165639,139171,-49053.0,1532.0,277.0,-7837.0,-8028.0,-4294.0,4414.0,-15876.0,-12464.0,-17862.0,-1.0,-4824.0,2398.0,-41260.0,-40192.0,-7793.0,-8861.0,100,2.2,15.1,1.2,41.1,20.5,10.9,14.7,17.0,3.0,2.5,11.6,0.6,76.1,79.9,23.9,20.1,162,8.0,20.0,9.0,39.0,23.0,36.0,24.0,35.0,9.0,,10.0,,102,115,20.3,19.1,30.4,30.3,20.3,19.1,29.0,27.3,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,110614,2011-06-14,20601,CBT,0,20,667019,27728,93046,5953,279317,138935,72058,87152,108958,16976,17528,83359,4000,510712,523285,156307,143734,-24881.0,12834.0,-11764.0,-2040.0,-4836.0,-2753.0,-3534.0,-14513.0,-8689.0,-3680.0,220.0,3016.0,0.0,-15549.0,-29444.0,-9332.0,4563.0,100,4.2,13.9,0.9,41.9,20.8,10.8,13.1,16.3,2.5,2.6,12.5,0.6,76.6,78.5,23.4,21.5,160,10.0,16.0,8.0,39.0,20.0,32.0,24.0,37.0,14.0,,11.0,,102,113,20.0,18.6,29.3,28.4,19.5,18.0,27.4,26.5,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,110621,2011-06-21,20601,CBT,0,20,652844,12976,102533,4117,284271,130065,73085,92017,99880,11117,15384,104098,0,492967,524895,159877,127949,-14175.0,-14752.0,9487.0,-1836.0,4954.0,-8870.0,1027.0,4865.0,-9078.0,-5859.0,-2144.0,20739.0,-4000.0,-17745.0,1610.0,3570.0,-15785.0,100,2.0,15.7,0.6,43.5,19.9,11.2,14.1,15.3,1.7,2.4,15.9,0.0,75.5,80.4,24.5,19.6,152,5.0,21.0,6.0,39.0,20.0,33.0,24.0,29.0,10.0,4.0,10.0,0.0,94,107,21.2,21.0,31.5,30.4,21.1,20.3,29.3,29.1,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,110628,2011-06-28,20601,CBT,0,20,641754,16598,93842,4627,284772,138287,78895,82297,84556,11023,13720,95579,0,491932,506809,149822,134945,-11090.0,3622.0,-8691.0,510.0,501.0,8222.0,5810.0,-9720.0,-15324.0,-94.0,-1664.0,-8519.0,0.0,-1035.0,-18086.0,-10055.0,6996.0,100,2.6,14.6,0.7,44.4,21.5,12.3,12.8,13.2,1.7,2.1,14.9,0.0,76.7,79.0,23.3,21.0,150,6.0,17.0,7.0,41.0,21.0,33.0,22.0,30.0,10.0,,11.0,0.0,92,108,20.8,19.1,30.5,29.0,20.5,18.8,28.2,27.9,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,110705,2011-07-05,20601,CBT,0,20,598632,17087,72245,1786,277458,129371,71036,58453,71932,16412,14108,97529,50,456390,460361,142242,138271,-43122.0,489.0,-21597.0,-2841.0,-7314.0,-8916.0,-7859.0,-23844.0,-12624.0,5389.0,388.0,1950.0,50.0,-35542.0,-46448.0,-7580.0,3326.0,100,2.9,12.1,0.3,46.3,21.6,11.9,9.8,12.0,2.7,2.4,16.3,0.0,76.2,76.9,23.8,23.1,147,7.0,17.0,4.0,40.0,21.0,33.0,23.0,28.0,10.0,,8.0,,95,100,22.3,21.1,32.0,31.4,21.8,20.2,28.9,29.3,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,110712,2011-07-12,20601,CBT,0,20,634944,17367,90321,1226,306735,124501,72880,75796,91839,8027,11987,104469,103,494121,493366,140823,141578,36312.0,280.0,18076.0,-560.0,29277.0,-4870.0,1844.0,17343.0,19907.0,-8385.0,-2121.0,6940.0,53.0,37731.0,33005.0,-1419.0,3307.0,100,2.7,14.2,0.2,48.3,19.6,11.5,11.9,14.5,1.3,1.9,16.5,0.0,77.8,77.7,22.2,22.3,160,10.0,18.0,5.0,42.0,19.0,34.0,24.0,33.0,17.0,,10.0,,105,112,22.2,19.9,32.7,29.7,21.6,19.4,30.2,28.6,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,110719,2011-07-19,20601,CBT,0,20,645396,14158,109208,947,314013,124814,76342,75632,111194,4997,12306,88014,0,498395,515516,147001,129880,10452.0,-3209.0,18887.0,-279.0,7278.0,313.0,3462.0,-164.0,19355.0,-3030.0,319.0,-16455.0,-103.0,4274.0,22150.0,6178.0,-11698.0,100,2.2,16.9,0.1,48.7,19.3,11.8,11.7,17.2,0.8,1.9,13.6,0.0,77.2,79.9,22.8,20.1,170,10.0,21.0,4.0,42.0,22.0,35.0,25.0,34.0,16.0,5.0,10.0,0.0,106,119,23.5,16.7,33.9,26.5,22.5,16.4,30.6,25.6,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,110726,2011-07-26,20601,CBT,0,20,636836,16557,102871,544,311223,122962,71512,62387,122490,7856,11646,85405,110,481835,513750,155001,123086,-8560.0,2399.0,-6337.0,-403.0,-2790.0,-1852.0,-4830.0,-13245.0,11296.0,2859.0,-660.0,-2609.0,110.0,-16560.0,-1766.0,8000.0,-6794.0,100,2.6,16.2,0.1,48.9,19.3,11.2,9.8,19.2,1.2,1.8,13.4,0.0,75.7,80.7,24.3,19.3,162,7.0,24.0,5.0,40.0,22.0,37.0,21.0,34.0,12.0,4.0,10.0,,97,121,23.9,17.6,33.6,27.1,22.5,16.8,30.1,26.0,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,110802,2011-08-02,20601,CBT,0,20,650940,16851,103215,482,312213,128213,75842,63722,128280,12056,12384,68435,179,493729,516702,157211,134238,14104.0,294.0,344.0,-62.0,990.0,5251.0,4330.0,1335.0,5790.0,4200.0,738.0,-16970.0,69.0,11894.0,2952.0,2210.0,11152.0,100,2.6,15.9,0.1,48.0,19.7,11.7,9.8,19.7,1.9,1.9,10.5,0.0,75.8,79.4,24.2,20.6,164,8.0,24.0,5.0,39.0,20.0,32.0,26.0,35.0,20.0,4.0,8.0,,107,115,23.0,17.9,32.3,27.0,21.5,17.2,28.8,25.8,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,110809,2011-08-09,20601,CBT,0,20,647821,16832,96804,1572,340571,139325,77563,56643,131804,9289,6415,60651,6,508891,517014,138930,130807,-3119.0,-19.0,-6411.0,1090.0,28358.0,11112.0,1721.0,-7079.0,3524.0,-2767.0,-5969.0,-7784.0,-173.0,15162.0,312.0,-18281.0,-3431.0,100,2.6,14.9,0.2,52.6,21.5,12.0,8.7,20.3,1.4,1.0,9.4,0.0,78.6,79.8,21.4,20.2,164,8.0,24.0,6.0,41.0,24.0,33.0,25.0,33.0,17.0,,8.0,,103,118,25.7,19.0,36.6,28.9,23.3,18.5,32.4,27.3,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,110816,2011-08-16,20601,CBT,0,20,642101,21108,98363,2632,319539,144081,73273,59961,132851,11201,6415,60769,0,494129,523170,147972,118931,-5720.0,4276.0,1559.0,1060.0,-21032.0,4756.0,-4290.0,3318.0,1047.0,1912.0,0.0,118.0,-6.0,-14762.0,6156.0,9042.0,-11876.0,100,3.3,15.3,0.4,49.8,22.4,11.4,9.3,20.7,1.7,1.0,9.5,0.0,77.0,81.5,23.0,18.5,163,9.0,21.0,7.0,43.0,23.0,32.0,26.0,31.0,20.0,,9.0,0.0,105,117,23.8,20.7,33.5,31.6,21.2,19.9,29.7,30.0,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,110823,2011-08-23,20601,CBT,0,20,656050,17807,106572,5927,332807,137112,68014,62456,134315,15372,7348,60597,0,509731,527909,146319,128141,13949.0,-3301.0,8209.0,3295.0,13268.0,-6969.0,-5259.0,2495.0,1464.0,4171.0,933.0,-172.0,0.0,15602.0,4739.0,-1653.0,9210.0,100,2.7,16.2,0.9,50.7,20.9,10.4,9.5,20.5,2.3,1.1,9.2,0.0,77.7,80.5,22.3,19.5,169,9.0,23.0,10.0,40.0,25.0,31.0,30.0,31.0,26.0,,9.0,0.0,113,123,23.7,20.3,33.4,31.1,21.0,19.8,29.2,29.8,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,110830,2011-08-30,20601,CBT,0,20,689017,16714,116192,22563,313943,135104,80850,59284,100058,30866,6348,61817,0,530568,547450,158449,141567,32967.0,-1093.0,9620.0,16636.0,-18864.0,-2008.0,12836.0,-3172.0,-34257.0,15494.0,-1000.0,1220.0,0.0,20837.0,19541.0,12130.0,13426.0,100,2.4,16.9,3.3,45.6,19.6,11.7,8.6,14.5,4.5,0.9,9.0,0.0,77.0,79.5,23.0,20.5,140,8.0,16.0,9.0,39.0,22.0,32.0,30.0,17.0,14.0,,7.0,0.0,102,93,22.2,21.7,31.1,33.5,19.5,16.9,26.7,27.6,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,110906,2011-09-06,20601,CBT,0,20,642580,19556,109577,11067,323032,131781,58463,43138,109463,21013,7660,62517,0,483929,503881,158651,138699,-46437.0,2842.0,-6615.0,-11496.0,9089.0,-3323.0,-22387.0,-16146.0,9405.0,-9853.0,1312.0,700.0,0.0,-46639.0,-43569.0,202.0,-2868.0,100,3.0,17.1,1.7,50.3,20.5,9.1,6.7,17.0,3.3,1.2,9.7,0.0,75.3,78.4,24.7,21.6,153,10.0,20.0,10.0,39.0,20.0,28.0,33.0,21.0,16.0,,8.0,0.0,108,99,24.4,21.9,32.2,33.4,21.0,19.8,28.7,30.2,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,110913,2011-09-13,20601,CBT,0,20,643314,17429,134092,8001,331354,131855,62974,42900,104170,18328,10322,53888,0,491308,513308,152006,130006,734.0,-2127.0,24515.0,-3066.0,8322.0,74.0,4511.0,-238.0,-5293.0,-2685.0,2662.0,-8629.0,0.0,7379.0,9427.0,-6645.0,-8693.0,100,2.7,20.8,1.2,51.5,20.5,9.8,6.7,16.2,2.8,1.6,8.4,0.0,76.4,79.8,23.6,20.2,161,8.0,23.0,8.0,42.0,23.0,32.0,28.0,26.0,11.0,4.0,7.0,0.0,106,106,24.5,19.4,32.2,31.7,21.0,17.6,28.2,28.7,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,110920,2011-09-20,20601,CBT,0,20,651563,19423,141032,3274,337009,128833,75584,48628,113831,15697,8474,53453,0,508089,531704,143474,119859,8249.0,1994.0,6940.0,-4727.0,5655.0,-3022.0,12610.0,5728.0,9661.0,-2631.0,-1848.0,-435.0,0.0,16781.0,18396.0,-8532.0,-10147.0,100,3.0,21.6,0.5,51.7,19.8,11.6,7.5,17.5,2.4,1.3,8.2,0.0,78.0,81.6,22.0,18.4,166,10.0,18.0,4.0,42.0,24.0,34.0,31.0,30.0,12.0,,8.0,0.0,108,108,24.3,18.7,33.0,30.4,21.2,17.9,28.0,28.7,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly
