Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,110222,2011-02-22,45601,CBT,0,45,611996,144904,211449,227737,9796,1400,4330,92254,27876,70625,17079,11832,2984,569709,558233,42287,53763,13260.0,14920.0,3732.0,-10622.0,388.0,0.0,688.0,-3424.0,3370.0,7015.0,-579.0,-366.0,-1014.0,7372.0,2803.0,5888.0,10457.0,100,23.7,34.6,37.2,1.6,0.2,0.7,15.1,4.6,11.5,2.8,1.9,0.5,93.1,91.2,6.9,8.8,114,28.0,26.0,39.0,4.0,,,24.0,16.0,31.0,4.0,,,97,92,36.2,36.8,49.6,50.4,22.6,17.9,28.2,26.4,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,110301,2011-03-01,45601,CBT,0,45,558224,126777,187057,205721,9796,2442,6563,87966,29051,62952,15355,4845,5078,520208,503709,38016,54515,-53772.0,-18127.0,-24392.0,-22016.0,0.0,1042.0,2233.0,-4288.0,1175.0,-7673.0,-1724.0,-6987.0,2094.0,-49501.0,-54524.0,-4271.0,752.0,100,22.7,33.5,36.9,1.8,0.4,1.2,15.8,5.2,11.3,2.8,0.9,0.9,93.2,90.2,6.8,9.8,117,25.0,30.0,41.0,4.0,,,24.0,18.0,29.0,6.0,,4.0,97,97,36.6,34.5,48.7,49.1,20.0,17.7,26.3,25.9,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,110308,2011-03-08,45601,CBT,0,45,584776,140663,186456,215826,8963,2442,7465,85544,35371,71043,12134,5958,12586,554224,537147,30552,47629,26552.0,13886.0,-601.0,10105.0,-833.0,0.0,902.0,-2422.0,6320.0,8091.0,-3221.0,1113.0,7508.0,34016.0,33438.0,-7464.0,-6886.0,100,24.1,31.9,36.9,1.5,0.4,1.3,14.6,6.0,12.1,2.1,1.0,2.2,94.8,91.9,5.2,8.1,124,25.0,31.0,40.0,4.0,,4.0,23.0,22.0,32.0,,6.0,6.0,100,106,35.1,33.4,48.3,47.2,19.3,16.7,26.6,23.8,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,110315,2011-03-15,45601,CBT,0,45,623786,161237,198726,236222,8713,2442,9184,84500,45377,75453,11521,5245,8612,595442,581261,28344,42525,39010.0,20574.0,12270.0,20396.0,-250.0,0.0,1719.0,-1044.0,10006.0,4410.0,-613.0,-713.0,-3974.0,41218.0,44114.0,-2208.0,-5104.0,100,25.8,31.9,37.9,1.4,0.4,1.5,13.5,7.3,12.1,1.8,0.8,1.4,95.5,93.2,4.5,6.8,128,26.0,33.0,44.0,4.0,,5.0,23.0,22.0,33.0,,5.0,5.0,104,111,35.1,33.3,48.7,46.7,18.4,15.3,27.2,22.0,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,110322,2011-03-22,45601,CBT,0,45,659202,157948,219445,252319,9526,2442,9172,102288,48374,74455,15796,4200,5794,627298,616201,31904,43001,35416.0,-3289.0,20719.0,16097.0,813.0,0.0,-12.0,17788.0,2997.0,-998.0,4275.0,-1045.0,-2818.0,31856.0,34940.0,3560.0,476.0,100,24.0,33.3,38.3,1.4,0.4,1.4,15.5,7.3,11.3,2.4,0.6,0.9,95.2,93.5,4.8,6.5,132,27.0,32.0,43.0,5.0,,5.0,31.0,19.0,34.0,4.0,4.0,4.0,108,110,35.2,33.6,47.6,47.9,18.0,16.0,25.0,24.1,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,110329,2011-03-29,45601,CBT,0,45,672792,175017,237931,247302,13108,2440,10145,102563,50044,68445,16864,6168,7322,640766,629797,32026,42995,13590.0,17069.0,18486.0,-5017.0,3582.0,-2.0,973.0,275.0,1670.0,-6010.0,1068.0,1968.0,1528.0,13468.0,13596.0,122.0,-6.0,100,26.0,35.4,36.8,1.9,0.4,1.5,15.2,7.4,10.2,2.5,0.9,1.1,95.2,93.6,4.8,6.4,130,28.0,31.0,43.0,5.0,,5.0,25.0,22.0,30.0,,5.0,5.0,105,108,34.4,33.0,47.6,47.9,17.5,16.7,26.3,24.9,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,110405,2011-04-05,45601,CBT,0,45,638687,174141,218999,219836,12146,2991,9118,104043,64713,65323,12690,4600,5890,603187,591470,35500,47217,-34105.0,-876.0,-18932.0,-27466.0,-962.0,551.0,-1027.0,1480.0,14669.0,-3122.0,-4174.0,-1568.0,-1432.0,-37579.0,-38327.0,3474.0,4222.0,100,27.3,34.3,34.4,1.9,0.5,1.4,16.3,10.1,10.2,2.0,0.7,0.9,94.4,92.6,5.6,7.4,132,24.0,37.0,45.0,5.0,,5.0,23.0,20.0,30.0,,4.0,4.0,101,115,36.2,30.2,51.2,43.3,23.0,15.0,32.0,23.8,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,110412,2011-04-12,45601,CBT,0,45,652385,187371,223509,221280,11307,2103,9702,95099,61881,69936,12834,4715,5937,613466,599063,38919,53322,13698.0,13230.0,4510.0,1444.0,-839.0,-888.0,584.0,-8944.0,-2832.0,4613.0,144.0,115.0,47.0,10279.0,7593.0,3419.0,6105.0,100,28.7,34.3,33.9,1.7,0.3,1.5,14.6,9.5,10.7,2.0,0.7,0.9,94.0,91.8,6.0,8.2,128,23.0,35.0,40.0,5.0,,5.0,22.0,21.0,30.0,,4.0,4.0,97,110,37.0,29.5,51.8,43.1,24.1,14.9,32.3,24.1,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,110419,2011-04-19,45601,CBT,0,45,682782,194537,226806,234691,11057,3603,10227,97465,63940,79216,12023,4881,7099,646315,630463,36467,52319,30397.0,7166.0,3297.0,13411.0,-250.0,1500.0,525.0,2366.0,2059.0,9280.0,-811.0,166.0,1162.0,32849.0,31400.0,-2452.0,-1003.0,100,28.5,33.2,34.4,1.6,0.5,1.5,14.3,9.4,11.6,1.8,0.7,1.0,94.7,92.3,5.3,7.7,137,25.0,38.0,46.0,5.0,4.0,5.0,28.0,19.0,32.0,,5.0,5.0,105,120,37.5,27.9,52.5,41.3,24.8,13.9,32.4,22.3,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,110426,2011-04-26,45601,CBT,0,45,695570,196131,221735,243873,9905,3603,12302,95485,66754,81443,11864,6589,8747,659750,645046,35820,50524,12788.0,1594.0,-5071.0,9182.0,-1152.0,0.0,2075.0,-1980.0,2814.0,2227.0,-159.0,1708.0,1648.0,13435.0,14583.0,-647.0,-1795.0,100,28.2,31.9,35.1,1.4,0.5,1.8,13.7,9.6,11.7,1.7,0.9,1.3,94.9,92.7,5.1,7.3,141,26.0,35.0,47.0,6.0,4.0,5.0,23.0,26.0,31.0,,7.0,6.0,105,125,37.9,27.3,52.7,41.0,25.0,13.3,32.6,21.8,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,110503,2011-05-03,45601,CBT,0,45,646665,179190,182116,226711,6297,1907,11149,85631,62840,83972,11749,13713,9049,613748,591457,32917,55208,-48905.0,-16941.0,-39619.0,-17162.0,-3608.0,-1696.0,-1153.0,-9854.0,-3914.0,2529.0,-115.0,7124.0,302.0,-46002.0,-53589.0,-2903.0,4684.0,100,27.7,28.2,35.1,1.0,0.3,1.7,13.2,9.7,13.0,1.8,2.1,1.4,94.9,91.5,5.1,8.5,138,22.0,35.0,50.0,6.0,,4.0,23.0,25.0,32.0,,10.0,6.0,105,125,37.5,26.0,52.4,38.3,25.8,12.2,32.9,19.6,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,110510,2011-05-10,45601,CBT,0,45,681620,174056,175409,260127,4614,2108,10918,81528,64111,94614,11685,14006,8626,646168,629919,35452,51701,34955.0,-5134.0,-6707.0,33416.0,-1683.0,201.0,-231.0,-4103.0,1271.0,10642.0,-64.0,293.0,-423.0,32420.0,38462.0,2535.0,-3507.0,100,25.5,25.7,38.2,0.7,0.3,1.6,12.0,9.4,13.9,1.7,2.1,1.3,94.8,92.4,5.2,7.6,138,22.0,37.0,54.0,4.0,,4.0,22.0,24.0,33.0,,10.0,5.0,107,127,37.1,25.8,50.6,37.5,24.5,11.7,30.3,18.3,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,110517,2011-05-17,45601,CBT,0,45,699377,179704,163816,279504,4148,3609,10730,74352,70709,97463,10721,15324,6229,662851,647384,36526,51993,17757.0,5648.0,-11593.0,19377.0,-466.0,1501.0,-188.0,-7176.0,6598.0,2849.0,-964.0,1318.0,-2397.0,16683.0,17465.0,1074.0,292.0,100,25.7,23.4,40.0,0.6,0.5,1.5,10.6,10.1,13.9,1.5,2.2,0.9,94.8,92.6,5.2,7.4,139,22.0,38.0,54.0,4.0,4.0,4.0,18.0,27.0,33.0,,11.0,4.0,105,129,37.9,24.9,50.7,36.2,24.6,11.6,29.6,17.1,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,110524,2011-05-24,45601,CBT,0,45,714235,195366,169877,281559,1873,6016,11617,74344,76629,92547,12165,15111,6164,675635,659520,38600,54715,14858.0,15662.0,6061.0,2055.0,-2275.0,2407.0,887.0,-8.0,5920.0,-4916.0,1444.0,-213.0,-65.0,12784.0,12136.0,2074.0,2722.0,100,27.4,23.8,39.4,0.3,0.8,1.6,10.4,10.7,13.0,1.7,2.1,0.9,94.6,92.3,5.4,7.7,145,20.0,41.0,54.0,,5.0,5.0,23.0,27.0,34.0,,10.0,4.0,110,132,38.4,24.8,51.4,34.9,26.6,12.0,31.0,17.5,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,110531,2011-05-31,45601,CBT,0,45,751787,217350,167943,296907,1962,6863,11943,68595,87175,97219,9998,15141,6104,710078,689295,41709,62492,37552.0,21984.0,-1934.0,15348.0,89.0,847.0,326.0,-5749.0,10546.0,4672.0,-2167.0,30.0,-60.0,34443.0,29775.0,3109.0,7777.0,100,28.9,22.3,39.5,0.3,0.9,1.6,9.1,11.6,12.9,1.3,2.0,0.8,94.5,91.7,5.5,8.3,146,19.0,43.0,54.0,,7.0,5.0,19.0,30.0,35.0,,10.0,4.0,109,135,40.2,23.9,52.7,34.1,28.2,12.0,31.9,17.3,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,110607,2011-06-07,45601,CBT,0,45,699273,231866,171354,239419,1363,11004,11858,61261,93730,102507,8464,9680,6178,662916,645730,36357,53543,-52514.0,14516.0,3411.0,-57488.0,-599.0,4141.0,-85.0,-7334.0,6555.0,5288.0,-1534.0,-5461.0,74.0,-47162.0,-43565.0,-5352.0,-8949.0,100,33.2,24.5,34.2,0.2,1.6,1.7,8.8,13.4,14.7,1.2,1.4,0.9,94.8,92.3,5.2,7.7,139,18.0,46.0,51.0,,7.0,5.0,21.0,28.0,35.0,,7.0,,102,131,42.0,23.9,52.7,33.0,33.2,13.3,37.3,19.5,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,110614,2011-06-14,45601,CBT,0,45,728513,229928,180529,258090,3270,11003,14288,69866,89161,104017,8622,13852,6501,694582,677441,33931,51072,29240.0,-1938.0,9175.0,18671.0,1907.0,-1.0,2430.0,8605.0,-4569.0,1510.0,158.0,4172.0,323.0,31666.0,31711.0,-2426.0,-2471.0,100,31.6,24.8,35.4,0.4,1.5,2.0,9.6,12.2,14.3,1.2,1.9,0.9,95.3,93.0,4.7,7.0,145,22.0,43.0,55.0,4.0,7.0,7.0,22.0,27.0,35.0,,7.0,,110,135,40.3,23.4,50.8,32.5,31.4,13.4,35.2,18.7,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,110621,2011-06-21,45601,CBT,0,45,758735,234492,196350,261434,2602,12717,13361,71070,72887,115389,6039,16158,11346,715733,699642,43002,59093,30222.0,4564.0,15821.0,3344.0,-668.0,1714.0,-927.0,1204.0,-16274.0,11372.0,-2583.0,2306.0,4845.0,21151.0,22201.0,9071.0,8021.0,100,30.9,25.9,34.5,0.3,1.7,1.8,9.4,9.6,15.2,0.8,2.1,1.5,94.3,92.2,5.7,7.8,141,23.0,40.0,55.0,,8.0,6.0,24.0,23.0,34.0,,8.0,,108,131,40.3,23.5,50.5,32.3,31.3,13.2,34.5,18.1,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,110628,2011-06-28,45601,CBT,0,45,775250,226216,211131,259313,2858,12759,14057,87973,58076,123133,2090,18067,22044,737684,718580,37566,56670,16515.0,-8276.0,14781.0,-2121.0,256.0,42.0,696.0,16903.0,-14811.0,7744.0,-3949.0,1909.0,10698.0,21951.0,18938.0,-5436.0,-2423.0,100,29.2,27.2,33.4,0.4,1.6,1.8,11.3,7.5,15.9,0.3,2.3,2.8,95.2,92.7,4.8,7.3,139,23.0,37.0,52.0,,8.0,6.0,25.0,21.0,36.0,,8.0,5.0,109,129,38.3,24.3,48.9,33.3,29.2,13.8,32.3,18.7,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,110705,2011-07-05,45601,CBT,0,45,718588,226016,194244,245880,3573,12809,13989,62695,54413,116713,2338,15807,16489,687693,670344,30895,48244,-56662.0,-200.0,-16887.0,-13433.0,715.0,50.0,-68.0,-25278.0,-3663.0,-6420.0,248.0,-2260.0,-5555.0,-49991.0,-48236.0,-6671.0,-8426.0,100,31.5,27.0,34.2,0.5,1.8,1.9,8.7,7.6,16.2,0.3,2.2,2.3,95.7,93.3,4.3,6.7,136,21.0,37.0,51.0,4.0,8.0,7.0,20.0,27.0,33.0,,9.0,4.0,105,126,39.7,25.0,50.4,33.9,30.6,13.5,33.9,19.2,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,110712,2011-07-12,45601,CBT,0,45,768069,221131,195864,280398,4041,12809,12196,69249,59388,122677,1821,16333,15826,727339,715491,40730,52578,49481.0,-4885.0,1620.0,34518.0,468.0,0.0,-1793.0,6554.0,4975.0,5964.0,-517.0,526.0,-663.0,39646.0,45147.0,9835.0,4334.0,100,28.8,25.5,36.5,0.5,1.7,1.6,9.0,7.7,16.0,0.2,2.1,2.1,94.7,93.2,5.3,6.8,138,24.0,35.0,50.0,4.0,8.0,6.0,21.0,26.0,34.0,,9.0,4.0,107,125,38.9,23.9,49.9,33.8,29.3,13.4,31.8,18.4,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,110719,2011-07-19,45601,CBT,0,45,823635,229075,219939,298724,4168,12317,12418,83914,66718,131286,1821,13919,16428,777834,771749,45801,51886,55566.0,7944.0,24075.0,18326.0,127.0,-492.0,222.0,14665.0,7330.0,8609.0,0.0,-2414.0,602.0,50495.0,56258.0,5071.0,-692.0,100,27.8,26.7,36.3,0.5,1.5,1.5,10.2,8.1,15.9,0.2,1.7,2.0,94.4,93.7,5.6,6.3,141,22.0,38.0,50.0,4.0,8.0,6.0,20.0,29.0,34.0,,9.0,6.0,111,126,37.7,25.0,49.1,35.2,28.8,14.3,31.7,20.2,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,110726,2011-07-26,45601,CBT,0,45,864924,266986,245002,303419,5340,11417,12087,78450,81108,131171,1821,12377,17293,816567,813874,48357,51050,41289.0,37911.0,25063.0,4695.0,1172.0,-900.0,-331.0,-5464.0,14390.0,-115.0,0.0,-1542.0,865.0,38733.0,42125.0,2556.0,-836.0,100,30.9,28.3,35.1,0.6,1.3,1.4,9.1,9.4,15.2,0.2,1.4,2.0,94.4,94.1,5.6,5.9,141,23.0,39.0,51.0,5.0,7.0,6.0,19.0,29.0,32.0,,9.0,6.0,108,128,38.0,24.5,51.2,34.9,30.2,15.1,34.1,21.8,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,110802,2011-08-02,45601,CBT,0,45,858944,287313,283905,272008,2693,10307,13414,82706,69783,134833,7503,9616,14048,814518,807914,44426,51030,-5980.0,20327.0,38903.0,-31411.0,-2647.0,-1110.0,1327.0,4256.0,-11325.0,3662.0,5682.0,-2761.0,-3245.0,-2049.0,-5960.0,-3931.0,-20.0,100,33.4,33.1,31.7,0.3,1.2,1.6,9.6,8.1,15.7,0.9,1.1,1.6,94.8,94.1,5.2,5.9,144,24.0,39.0,51.0,4.0,6.0,6.0,18.0,31.0,33.0,,8.0,6.0,106,134,39.4,26.2,49.9,37.4,33.2,18.1,37.2,25.7,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,110809,2011-08-09,45601,CBT,0,45,826278,275432,290915,260472,5600,3876,8142,81714,69721,135402,6603,6276,12049,785414,786853,40864,39425,-32666.0,-11881.0,7010.0,-11536.0,2907.0,-6431.0,-5272.0,-992.0,-62.0,569.0,-900.0,-3340.0,-1999.0,-29104.0,-21061.0,-3562.0,-11605.0,100,33.3,35.2,31.5,0.7,0.5,1.0,9.9,8.4,16.4,0.8,0.8,1.5,95.1,95.2,4.9,4.8,136,24.0,40.0,51.0,,4.0,,19.0,27.0,30.0,,5.0,6.0,104,122,40.1,29.1,50.4,41.8,33.4,20.9,37.2,28.5,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,110816,2011-08-16,45601,CBT,0,45,830056,279083,282390,271736,5600,4697,7456,72102,63526,134229,5684,5576,12251,788141,781861,41915,48195,3778.0,3651.0,-8525.0,11264.0,0.0,821.0,-686.0,-9612.0,-6195.0,-1173.0,-919.0,-700.0,202.0,2727.0,-4992.0,1051.0,8770.0,100,33.6,34.0,32.7,0.7,0.6,0.9,8.7,7.7,16.2,0.7,0.7,1.5,95.0,94.2,5.0,5.8,134,20.0,44.0,52.0,,5.0,,18.0,28.0,31.0,,4.0,6.0,104,122,41.2,28.7,51.4,41.3,33.2,20.2,36.6,27.1,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,110823,2011-08-23,45601,CBT,0,45,809195,278862,288401,257880,5424,4697,7371,87324,72090,115390,5453,5576,12371,770075,763776,39120,45419,-20861.0,-221.0,6011.0,-13856.0,-176.0,0.0,-85.0,15222.0,8564.0,-18839.0,-231.0,0.0,120.0,-18066.0,-18085.0,-2795.0,-2776.0,100,34.5,35.6,31.9,0.7,0.6,0.9,10.8,8.9,14.3,0.7,0.7,1.5,95.2,94.4,4.8,5.6,134,26.0,39.0,52.0,,5.0,,20.0,26.0,30.0,,4.0,6.0,104,121,42.6,30.5,53.4,43.1,35.2,22.0,39.3,29.7,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,110830,2011-08-30,45601,CBT,0,45,799502,288376,288871,244908,5420,5382,7125,90009,81927,108362,5398,5685,12218,761816,754478,37686,45024,-9693.0,9514.0,470.0,-12972.0,-4.0,685.0,-246.0,2685.0,9837.0,-7028.0,-55.0,109.0,-153.0,-8259.0,-9298.0,-1434.0,-395.0,100,36.1,36.1,30.6,0.7,0.7,0.9,11.3,10.2,13.6,0.7,0.7,1.5,95.3,94.4,4.7,5.6,132,26.0,37.0,52.0,,6.0,,18.0,27.0,30.0,,5.0,6.0,103,120,43.2,30.3,54.0,43.0,35.9,22.4,40.8,31.1,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,110906,2011-09-06,45601,CBT,0,45,711422,261800,273010,192696,3991,4304,7077,88780,71713,106184,7061,5076,8512,676101,668572,35321,42850,-88080.0,-26576.0,-15861.0,-52212.0,-1429.0,-1078.0,-48.0,-1229.0,-10214.0,-2178.0,1663.0,-609.0,-3706.0,-85715.0,-85906.0,-2365.0,-2174.0,100,36.8,38.4,27.1,0.6,0.6,1.0,12.5,10.1,14.9,1.0,0.7,1.2,95.0,94.0,5.0,6.0,131,27.0,35.0,51.0,,5.0,,24.0,19.0,29.0,,4.0,5.0,104,115,42.9,30.9,52.9,44.2,36.9,23.9,41.4,34.0,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,110913,2011-09-13,45601,CBT,0,45,708104,263915,237727,190441,4090,3308,3382,87443,112049,104544,8514,5076,8959,671288,665486,36816,42618,-3318.0,2115.0,-35283.0,-2255.0,99.0,-996.0,-3695.0,-1337.0,40336.0,-1640.0,1453.0,0.0,447.0,-4813.0,-3086.0,1495.0,-232.0,100,37.3,33.6,26.9,0.6,0.5,0.5,12.3,15.8,14.8,1.2,0.7,1.3,94.8,94.0,5.2,6.0,130,25.0,35.0,51.0,,4.0,,21.0,24.0,30.0,,4.0,5.0,104,114,41.4,31.1,52.9,44.8,36.4,24.3,41.4,34.5,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,110920,2011-09-20,45601,CBT,0,45,707947,266814,265897,197006,3760,5310,3474,77924,76043,105233,9824,5076,9115,673150,667154,34797,40793,-157.0,2899.0,28170.0,6565.0,-330.0,2002.0,92.0,-9519.0,-36006.0,689.0,1310.0,0.0,156.0,1862.0,1668.0,-2019.0,-1825.0,100,37.7,37.6,27.8,0.5,0.8,0.5,11.0,10.7,14.9,1.4,0.7,1.3,95.1,94.2,4.9,5.8,132,26.0,35.0,52.0,,5.0,,18.0,28.0,32.0,,4.0,5.0,105,118,39.8,31.3,52.6,44.4,35.7,23.9,40.9,33.5,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,110927,2011-09-27,45601,CBT,0,45,688765,272956,271119,184247,4200,6182,3434,75314,74805,98197,8738,5076,8922,656008,651982,32757,36783,-19182.0,6142.0,5222.0,-12759.0,440.0,872.0,-40.0,-2610.0,-1238.0,-7036.0,-1086.0,0.0,-193.0,-17142.0,-15172.0,-2040.0,-4010.0,100,39.6,39.4,26.8,0.6,0.9,0.5,10.9,10.9,14.3,1.3,0.7,1.3,95.2,94.7,4.8,5.3,125,29.0,32.0,52.0,,5.0,,14.0,28.0,31.0,,4.0,5.0,100,115,40.7,32.5,52.9,45.8,36.0,25.1,41.2,34.9,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,111004,2011-10-04,45601,CBT,0,45,623049,250735,245045,177010,3407,5364,3524,54240,51356,85091,9417,5078,8800,592224,581268,30825,41781,-65716.0,-22221.0,-26074.0,-7237.0,-793.0,-818.0,90.0,-21074.0,-23449.0,-13106.0,679.0,2.0,-122.0,-63784.0,-70714.0,-1932.0,4998.0,100,40.2,39.3,28.4,0.5,0.9,0.6,8.7,8.2,13.7,1.5,0.8,1.4,95.1,93.3,4.9,6.7,119,29.0,28.0,50.0,,4.0,,20.0,20.0,26.0,,4.0,4.0,93,108,41.1,35.0,53.3,48.6,35.7,26.0,40.2,36.4,"(CONTRACTS OF $5,000,000)",F33,FutOnly
30-DAY FEDERAL FUNDS - CHICAGO BOARD OF TRADE,111011,2011-10-11,45601,CBT,0,45,617999,251097,246165,177599,3807,5694,3524,56287,49799,80664,9468,5502,7946,590392,576893,27607,41106,-5050.0,362.0,1120.0,589.0,400.0,330.0,0.0,2047.0,-1557.0,-4427.0,51.0,424.0,-854.0,-1832.0,-4375.0,-3218.0,-675.0,100,40.6,39.8,28.7,0.6,0.9,0.6,9.1,8.1,13.1,1.5,0.9,1.3,95.5,93.3,4.5,6.7,119,28.0,28.0,51.0,,4.0,,19.0,22.0,24.0,,5.0,4.0,92,108,41.0,35.3,53.3,49.3,35.8,26.4,40.6,37.1,"(CONTRACTS OF $5,000,000)",F33,FutOnly
