Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,110208,2011-02-08,209742,CME,0,209,350582,35770,191445,12039,116566,36071,12614,122096,71219,4466,11015,4230,281,314847,332365,35735,18217,-15718.0,-2556.0,-15749.0,-590.0,18708.0,-5533.0,-911.0,-34900.0,2933.0,795.0,1582.0,394.0,0.0,-17872.0,-18661.0,2154.0,2943.0,100,10.2,54.6,3.4,33.2,10.3,3.6,34.8,20.3,1.3,3.1,1.2,0.1,89.8,94.8,10.2,5.2,250,24.0,30.0,5.0,39.0,15.0,14.0,77.0,41.0,11.0,13.0,11.0,,164,118,20.2,32.4,31.7,52.8,18.8,30.7,29.0,50.4,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,110215,2011-02-15,209742,CME,0,209,354378,33380,190366,17468,118010,37412,12683,123955,69467,3868,10968,5735,314,320646,337313,33732,17065,3796.0,-2390.0,-1079.0,5429.0,1444.0,1341.0,69.0,1859.0,-1752.0,-598.0,-47.0,1505.0,33.0,5799.0,4948.0,-2003.0,-1152.0,100,9.4,53.7,4.9,33.3,10.6,3.6,35.0,19.6,1.1,3.1,1.6,0.1,90.5,95.2,9.5,4.8,239,21.0,29.0,5.0,40.0,16.0,13.0,70.0,36.0,12.0,13.0,13.0,,152,119,20.8,33.3,32.9,53.7,19.5,31.2,30.3,51.2,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,110222,2011-02-22,209742,CME,0,209,373325,34183,197714,22152,119555,36553,12687,150558,80463,2199,9367,5433,416,351117,357617,22208,15708,18947.0,803.0,7348.0,4684.0,1545.0,-859.0,4.0,26603.0,10996.0,-1669.0,-1601.0,-302.0,102.0,30471.0,20304.0,-11524.0,-1357.0,100,9.2,53.0,5.9,32.0,9.8,3.4,40.3,21.6,0.6,2.5,1.5,0.1,94.1,95.8,5.9,4.2,246,21.0,30.0,5.0,40.0,17.0,13.0,72.0,40.0,11.0,13.0,13.0,,155,122,23.0,32.1,34.8,52.5,21.9,30.1,32.1,49.4,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,110301,2011-03-01,209742,CME,0,209,360389,41620,186251,19504,96514,36636,13511,134526,77867,8338,10622,4329,286,324921,346722,35468,13667,-12936.0,7437.0,-11463.0,-2648.0,-23041.0,83.0,824.0,-16032.0,-2596.0,6139.0,1255.0,-1104.0,-130.0,-26196.0,-10895.0,13260.0,-2041.0,100,11.5,51.7,5.4,26.8,10.2,3.7,37.3,21.6,2.3,2.9,1.2,0.1,90.2,96.2,9.8,3.8,246,22.0,30.0,5.0,38.0,18.0,14.0,70.0,42.0,13.0,14.0,12.0,,155,125,19.7,36.1,31.4,56.0,18.3,35.5,29.8,53.8,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,110308,2011-03-08,209742,CME,0,209,363766,41189,186434,19018,93488,37167,10828,148549,80110,4777,9579,7983,286,327714,346603,36052,17163,3377.0,-431.0,183.0,-486.0,-3026.0,531.0,-2683.0,14023.0,2243.0,-3561.0,-1043.0,3654.0,0.0,2793.0,-119.0,584.0,3496.0,100,11.3,51.3,5.2,25.7,10.2,3.0,40.8,22.0,1.3,2.6,2.2,0.1,90.1,95.3,9.9,4.7,227,23.0,29.0,5.0,36.0,17.0,13.0,67.0,33.0,14.0,11.0,11.0,,145,116,21.4,37.2,34.4,55.7,20.6,36.6,32.6,53.6,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,110315,2011-03-15,209742,CME,0,209,428273,66997,171081,59973,79307,45513,13094,137648,79903,31247,10871,6864,424,399561,408099,28712,20174,64507.0,25808.0,-15353.0,40955.0,-14181.0,8346.0,2266.0,-10901.0,-207.0,26470.0,1292.0,-1119.0,138.0,71847.0,61496.0,-7340.0,3011.0,100,15.6,39.9,14.0,18.5,10.6,3.1,32.1,18.7,7.3,2.5,1.6,0.1,93.3,95.3,6.7,4.7,234,24.0,32.0,19.0,29.0,24.0,18.0,63.0,37.0,28.0,14.0,10.0,4.0,158,145,24.1,34.4,39.8,51.8,22.3,30.2,32.1,43.8,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,110322,2011-03-22,209742,CME,0,209,274824,80772,128202,2319,68703,45806,8683,73268,55781,6202,12315,8753,111,252373,255857,22451,18967,-153449.0,13775.0,-42879.0,-57654.0,-10604.0,293.0,-4411.0,-64380.0,-24122.0,-25045.0,1444.0,1889.0,-313.0,-147188.0,-152242.0,-6261.0,-1207.0,100,29.4,46.6,0.8,25.0,16.7,3.2,26.7,20.3,2.3,4.5,3.2,0.0,91.8,93.1,8.2,6.9,199,20.0,34.0,,24.0,23.0,13.0,39.0,41.0,11.0,10.0,8.0,,104,123,31.2,27.0,45.6,40.0,30.5,27.0,44.9,40.0,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,110329,2011-03-29,209742,CME,0,209,314742,77505,147048,2458,69205,49004,10876,115491,77043,4390,9333,8446,0,289258,299265,25484,15477,39918.0,-3267.0,18846.0,139.0,502.0,3198.0,2193.0,42223.0,21262.0,-1812.0,-2982.0,-307.0,-111.0,36885.0,43408.0,3033.0,-3490.0,100,24.6,46.7,0.8,22.0,15.6,3.5,36.7,24.5,1.4,3.0,2.7,0.0,91.9,95.1,8.1,4.9,217,19.0,34.0,,26.0,23.0,13.0,45.0,51.0,12.0,10.0,8.0,0.0,111,134,27.7,24.3,43.4,39.3,27.0,24.3,42.3,39.3,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,110405,2011-04-05,209742,CME,0,209,360997,70544,169525,5055,79544,45741,9523,150588,107275,4315,11975,6587,346,331890,348367,29107,12630,46255.0,-6961.0,22477.0,2597.0,10339.0,-3263.0,-1353.0,35097.0,30232.0,-75.0,2642.0,-1859.0,346.0,42632.0,49102.0,3623.0,-2847.0,100,19.5,47.0,1.4,22.0,12.7,2.6,41.7,29.7,1.2,3.3,1.8,0.1,91.9,96.5,8.1,3.5,234,20.0,30.0,4.0,34.0,21.0,14.0,60.0,46.0,13.0,12.0,11.0,,138,128,28.2,28.1,42.7,43.9,26.9,28.1,41.2,43.9,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,110412,2011-04-12,209742,CME,0,209,336108,70834,146308,5232,73709,48348,9620,129327,102717,5530,14256,5759,50,308558,323564,27550,12544,-24889.0,290.0,-23217.0,177.0,-5835.0,2607.0,97.0,-21261.0,-4558.0,1215.0,2281.0,-828.0,-296.0,-23332.0,-24803.0,-1557.0,-86.0,100,21.1,43.5,1.6,21.9,14.4,2.9,38.5,30.6,1.6,4.2,1.7,0.0,91.8,96.3,8.2,3.7,240,19.0,32.0,5.0,32.0,19.0,14.0,61.0,51.0,15.0,15.0,11.0,,140,135,25.9,26.6,40.5,42.9,24.6,26.6,38.7,42.9,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,110419,2011-04-19,209742,CME,0,209,315826,79195,141155,6543,68295,52464,9455,103667,78947,4655,18635,4521,279,290724,298019,25102,17807,-20282.0,8361.0,-5153.0,1311.0,-5414.0,4116.0,-165.0,-25660.0,-23770.0,-875.0,4379.0,-1238.0,229.0,-17834.0,-25545.0,-2448.0,5263.0,100,25.1,44.7,2.1,21.6,16.6,3.0,32.8,25.0,1.5,5.9,1.4,0.1,92.1,94.4,7.9,5.6,233,21.0,34.0,6.0,30.0,20.0,13.0,54.0,50.0,16.0,14.0,10.0,,134,136,26.3,24.7,39.6,40.0,24.7,24.6,37.7,40.0,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,110426,2011-04-26,209742,CME,0,209,365429,76505,164038,6745,79380,56796,8086,142243,101308,6473,19707,4429,25,339164,347900,26265,17529,49603.0,-2690.0,22883.0,202.0,11085.0,4332.0,-1369.0,38576.0,22361.0,1818.0,1072.0,-92.0,-254.0,48440.0,49881.0,1163.0,-278.0,100,20.9,44.9,1.8,21.7,15.5,2.2,38.9,27.7,1.8,5.4,1.2,0.0,92.8,95.2,7.2,4.8,245,23.0,32.0,7.0,33.0,19.0,12.0,67.0,46.0,17.0,15.0,10.0,,151,131,25.1,25.2,38.9,40.8,24.8,25.2,37.2,40.8,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,110503,2011-05-03,209742,CME,0,209,412576,75294,188763,6019,81718,52414,8352,185232,129060,3895,21019,9056,254,381783,397813,30793,14763,47147.0,-1211.0,24725.0,-726.0,2338.0,-4382.0,266.0,42989.0,27752.0,-2578.0,1312.0,4627.0,229.0,42619.0,49913.0,4528.0,-2766.0,100,18.2,45.8,1.5,19.8,12.7,2.0,44.9,31.3,0.9,5.1,2.2,0.1,92.5,96.4,7.5,3.6,250,22.0,30.0,7.0,36.0,18.0,11.0,77.0,43.0,16.0,14.0,10.0,,163,123,23.6,29.0,37.7,46.6,23.4,29.0,36.3,46.6,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,110510,2011-05-10,209742,CME,0,209,399383,76236,188257,1418,77070,53714,7402,187038,122951,3162,17244,8472,287,369857,385663,29526,13720,-13193.0,942.0,-506.0,-4601.0,-4648.0,1300.0,-950.0,1806.0,-6109.0,-733.0,-3775.0,-584.0,33.0,-11926.0,-12150.0,-1267.0,-1043.0,100,19.1,47.1,0.4,19.3,13.4,1.9,46.8,30.8,0.8,4.3,2.1,0.1,92.6,96.6,7.4,3.4,251,24.0,30.0,6.0,33.0,21.0,12.0,80.0,40.0,13.0,13.0,10.0,,164,120,25.8,29.3,39.3,46.1,25.6,29.3,39.1,46.1,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,110517,2011-05-17,209742,CME,0,209,362823,80333,155152,1347,80507,70959,8250,142158,98775,4780,18123,7656,229,335727,347148,27096,15675,-36560.0,4097.0,-33105.0,-71.0,3437.0,17245.0,848.0,-44880.0,-24176.0,1618.0,879.0,-816.0,-58.0,-34130.0,-38515.0,-2430.0,1955.0,100,22.1,42.8,0.4,22.2,19.6,2.3,39.2,27.2,1.3,5.0,2.1,0.1,92.5,95.7,7.5,4.3,237,22.0,29.0,5.0,33.0,20.0,12.0,70.0,44.0,18.0,13.0,6.0,,154,119,24.6,29.4,38.2,43.5,24.2,29.4,37.9,43.5,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,110524,2011-05-24,209742,CME,0,209,344740,83565,148792,1025,73334,71656,8671,128571,84374,4042,19581,8563,229,319018,327352,25722,17388,-18083.0,3232.0,-6360.0,-322.0,-7173.0,697.0,421.0,-13587.0,-14401.0,-738.0,1458.0,907.0,0.0,-16709.0,-19796.0,-1374.0,1713.0,100,24.2,43.2,0.3,21.3,20.8,2.5,37.3,24.5,1.2,5.7,2.5,0.1,92.5,95.0,7.5,5.0,233,20.0,32.0,5.0,29.0,22.0,12.0,62.0,47.0,18.0,13.0,8.0,,139,130,24.5,28.9,38.1,42.9,24.4,28.8,37.7,42.7,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,110531,2011-05-31,209742,CME,0,209,351232,82870,152191,1141,69002,71787,6689,137439,84193,6815,20322,8781,491,324769,332088,26463,19144,6492.0,-695.0,3399.0,116.0,-4332.0,131.0,-1982.0,8868.0,-181.0,2773.0,741.0,218.0,262.0,5751.0,4736.0,741.0,1756.0,100,23.6,43.3,0.3,19.6,20.4,1.9,39.1,24.0,1.9,5.8,2.5,0.1,92.5,94.5,7.5,5.5,230,21.0,29.0,5.0,27.0,21.0,11.0,61.0,48.0,14.0,14.0,9.0,,136,126,24.1,28.3,39.4,43.3,24.0,28.3,39.2,43.2,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,110607,2011-06-07,209742,CME,0,209,340737,90291,126221,5036,73930,79684,5629,106443,76026,12480,21300,9608,2991,318100,317675,22637,23062,-10495.0,7421.0,-25970.0,3895.0,4928.0,7897.0,-1060.0,-30996.0,-8167.0,5665.0,978.0,827.0,2500.0,-6669.0,-14413.0,-3826.0,3918.0,100,26.5,37.0,1.5,21.7,23.4,1.7,31.2,22.3,3.7,6.3,2.8,0.9,93.4,93.2,6.6,6.8,227,21.0,26.0,7.0,29.0,22.0,12.0,60.0,48.0,15.0,14.0,7.0,,142,121,23.1,28.8,35.2,42.2,22.9,28.8,34.9,41.6,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,110614,2011-06-14,209742,CME,0,209,401154,102291,116082,34140,65050,97152,6224,98149,83841,24280,20905,8878,2882,353921,373479,47233,27675,60417.0,12000.0,-10139.0,29104.0,-8880.0,17468.0,595.0,-8294.0,7815.0,11800.0,-395.0,-730.0,-109.0,35821.0,55804.0,24596.0,4613.0,100,25.5,28.9,8.5,16.2,24.2,1.6,24.5,20.9,6.1,5.2,2.2,0.7,88.2,93.1,11.8,6.9,222,25.0,23.0,20.0,26.0,22.0,13.0,59.0,45.0,24.0,15.0,4.0,,152,130,24.4,28.1,36.5,41.1,20.2,28.1,31.3,39.8,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,110621,2011-06-21,209742,CME,0,209,270658,90973,95198,515,65202,73514,6481,64032,77116,5221,14672,11403,0,247096,269448,23562,1210,-130496.0,-11318.0,-20884.0,-33625.0,152.0,-23638.0,257.0,-34117.0,-6725.0,-19059.0,-6233.0,2525.0,-2882.0,-106825.0,-104031.0,-23671.0,-26465.0,100,33.6,35.2,0.2,24.1,27.2,2.4,23.7,28.5,1.9,5.4,4.2,0.0,91.3,99.6,8.7,0.4,205,23.0,27.0,,25.0,21.0,10.0,45.0,45.0,11.0,12.0,7.0,0.0,116,112,34.9,28.4,44.8,43.6,34.9,28.4,44.6,43.6,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,110628,2011-06-28,209742,CME,0,209,267870,92957,96882,1637,58261,40097,8127,65790,83628,5344,11894,15082,0,244010,250797,23860,17073,-2788.0,1984.0,1684.0,1122.0,-6941.0,-33417.0,1646.0,1758.0,6512.0,123.0,-2778.0,3679.0,0.0,-3086.0,-18651.0,298.0,15863.0,100,34.7,36.2,0.6,21.7,15.0,3.0,24.6,31.2,2.0,4.4,5.6,0.0,91.1,93.6,8.9,6.4,219,25.0,28.0,,26.0,20.0,9.0,46.0,55.0,13.0,10.0,9.0,0.0,116,126,32.8,21.0,43.4,33.1,32.8,21.0,42.7,33.0,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,110705,2011-07-05,209742,CME,0,209,292653,84790,115214,2153,59999,34827,7693,92692,93737,5509,11660,16794,0,264496,275927,28157,16726,24783.0,-8167.0,18332.0,516.0,1738.0,-5270.0,-434.0,26902.0,10109.0,165.0,-234.0,1712.0,0.0,20486.0,25130.0,4297.0,-347.0,100,29.0,39.4,0.7,20.5,11.9,2.6,31.7,32.0,1.9,4.0,5.7,0.0,90.4,94.3,9.6,5.7,234,26.0,32.0,,26.0,18.0,10.0,50.0,58.0,17.0,12.0,12.0,0.0,127,137,29.9,22.5,43.2,36.0,29.9,22.5,42.6,36.0,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,110712,2011-07-12,209742,CME,0,209,356267,77574,168292,1511,59747,35437,8230,163559,112268,1568,10663,15671,0,322852,342977,33415,13290,63614.0,-7216.0,53078.0,-642.0,-252.0,610.0,537.0,70867.0,18531.0,-3941.0,-997.0,-1123.0,0.0,58356.0,67050.0,5258.0,-3436.0,100,21.8,47.2,0.4,16.8,9.9,2.3,45.9,31.5,0.4,3.0,4.4,0.0,90.6,96.3,9.4,3.7,231,20.0,34.0,,25.0,20.0,9.0,70.0,44.0,9.0,10.0,8.0,0.0,133,119,29.6,28.0,43.4,44.0,29.6,28.0,43.2,44.0,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,110719,2011-07-19,209742,CME,0,209,363827,76583,173040,1922,65181,37096,7673,176274,113455,1404,10017,16474,491,339545,351555,24282,12272,7560.0,-991.0,4748.0,411.0,5434.0,1659.0,-557.0,12715.0,1187.0,-164.0,-646.0,803.0,491.0,16693.0,8578.0,-9133.0,-1018.0,100,21.0,47.6,0.5,17.9,10.2,2.1,48.4,31.2,0.4,2.8,4.5,0.1,93.3,96.6,6.7,3.4,235,20.0,33.0,,25.0,19.0,10.0,73.0,47.0,9.0,10.0,8.0,,138,120,27.8,30.1,42.9,45.2,27.8,30.1,42.6,45.2,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,110726,2011-07-26,209742,CME,0,209,364339,78940,172066,6974,70078,30945,7557,160413,112080,2897,11319,14360,1392,339570,348271,24769,16068,512.0,2357.0,-974.0,5052.0,4897.0,-6151.0,-116.0,-15861.0,-1375.0,1493.0,1302.0,-2114.0,901.0,25.0,-3284.0,487.0,3796.0,100,21.7,47.2,1.9,19.2,8.5,2.1,44.0,30.8,0.8,3.1,3.9,0.4,93.2,95.6,6.8,4.4,230,24.0,30.0,4.0,27.0,18.0,11.0,72.0,39.0,12.0,13.0,7.0,,147,112,28.5,34.3,41.9,50.0,28.5,33.8,41.6,48.8,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,110802,2011-08-02,209742,CME,0,209,353814,74975,159923,8553,70381,37845,8266,152193,101371,3696,8534,14813,1639,328237,336106,25577,17708,-10525.0,-3965.0,-12143.0,1579.0,303.0,6900.0,709.0,-8220.0,-10709.0,799.0,-2785.0,453.0,247.0,-11333.0,-12165.0,808.0,1640.0,100,21.2,45.2,2.4,19.9,10.7,2.3,43.0,28.7,1.0,2.4,4.2,0.5,92.8,95.0,7.2,5.0,227,24.0,30.0,5.0,30.0,19.0,11.0,66.0,39.0,12.0,12.0,7.0,,144,114,29.3,34.5,42.2,48.5,29.2,34.5,41.9,47.5,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,110809,2011-08-09,209742,CME,0,209,329768,79135,154169,7717,74658,54978,7349,126461,65174,4190,6124,11441,2162,307796,307180,21972,22588,-24046.0,4160.0,-5754.0,-836.0,4277.0,17133.0,-917.0,-25732.0,-36197.0,494.0,-2410.0,-3372.0,523.0,-20441.0,-28926.0,-3605.0,4880.0,100,24.0,46.8,2.3,22.6,16.7,2.2,38.3,19.8,1.3,1.9,3.5,0.7,93.3,93.2,6.7,6.8,202,21.0,28.0,6.0,28.0,23.0,14.0,55.0,31.0,14.0,9.0,7.0,,125,114,34.0,31.2,45.3,42.1,33.9,31.2,44.8,42.1,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,110816,2011-08-16,209742,CME,0,209,342998,122205,143701,6934,68612,59490,7397,86862,84860,7907,4811,10797,2545,307273,323631,35725,19367,13230.0,43070.0,-10468.0,-783.0,-6046.0,4512.0,48.0,-39599.0,19686.0,3717.0,-1313.0,-644.0,383.0,-523.0,16451.0,13753.0,-3221.0,100,35.6,41.9,2.0,20.0,17.3,2.2,25.3,24.7,2.3,1.4,3.1,0.7,89.6,94.4,10.4,5.6,197,24.0,28.0,5.0,28.0,22.0,14.0,36.0,47.0,17.0,6.0,6.0,,109,127,37.2,28.8,51.7,40.3,37.2,28.8,50.4,40.3,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,110823,2011-08-23,209742,CME,0,209,360396,137231,154104,7620,65316,63982,8290,89333,82054,10230,4638,14341,1047,323705,341668,36691,18728,17398.0,15026.0,10403.0,686.0,-3296.0,4492.0,893.0,2471.0,-2806.0,2323.0,-173.0,3544.0,-1498.0,16432.0,18037.0,966.0,-639.0,100,38.1,42.8,2.1,18.1,17.8,2.3,24.8,22.8,2.8,1.3,4.0,0.3,89.8,94.8,10.2,5.2,197,22.0,26.0,,25.0,24.0,15.0,37.0,48.0,18.0,5.0,10.0,,106,128,37.5,30.0,49.8,41.1,37.4,29.7,48.6,40.7,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,110830,2011-08-30,209742,CME,0,209,372851,154308,158653,7867,66766,53912,7361,85799,97497,9443,4057,15080,1504,337105,351317,35746,21534,12455.0,17077.0,4549.0,247.0,1450.0,-10070.0,-929.0,-3534.0,15443.0,-787.0,-581.0,739.0,457.0,13400.0,9649.0,-945.0,2806.0,100,41.4,42.6,2.1,17.9,14.5,2.0,23.0,26.1,2.5,1.1,4.0,0.4,90.4,94.2,9.6,5.8,202,23.0,27.0,4.0,28.0,22.0,14.0,33.0,54.0,19.0,6.0,8.0,,113,129,41.3,32.5,52.4,42.7,41.2,32.2,51.4,42.3,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,110906,2011-09-06,209742,CME,0,209,392734,148893,152538,8955,82538,89962,4951,91262,91750,6546,3499,15996,1507,348151,372205,44583,20529,19883.0,-5415.0,-6115.0,1088.0,15772.0,36050.0,-2410.0,5463.0,-5747.0,-2897.0,-558.0,916.0,3.0,11046.0,20888.0,8837.0,-1005.0,100,37.9,38.8,2.3,21.0,22.9,1.3,23.2,23.4,1.7,0.9,4.1,0.4,88.6,94.8,11.4,5.2,207,23.0,27.0,7.0,28.0,23.0,12.0,39.0,51.0,14.0,4.0,12.0,,115,128,41.0,35.1,52.1,46.4,40.9,34.8,51.0,46.0,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,110913,2011-09-13,209742,CME,0,209,473798,155590,144443,38917,99381,120214,10569,97794,98641,19188,4059,18343,1477,426975,451792,46823,22006,81064.0,6697.0,-8095.0,29962.0,16843.0,30252.0,5618.0,6532.0,6891.0,12642.0,560.0,2347.0,-30.0,78824.0,79587.0,2240.0,1477.0,100,32.8,30.5,8.2,21.0,25.4,2.2,20.6,20.8,4.0,0.9,3.9,0.3,90.1,95.4,9.9,4.6,213,22.0,33.0,24.0,29.0,24.0,15.0,42.0,44.0,24.0,4.0,15.0,4.0,130,150,35.8,35.3,48.6,46.4,34.9,33.8,47.2,43.5,(NASDAQ 100 STOCK INDEX X $20),F20,FutOnly
